"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"1",2,8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",3,9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",5,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",7,13,5.77289567492819,1.66649143596171,2.98293943560082,3.33106303932993,4.57916969959176,5.61335359830863,6.79305053489055,8.75917335585293,9.46852958393425
"7",8,14,5.05889588376812,1.35204679660152,2.76574545495895,3.05844133511322,4.09357827000445,4.93896919182121,5.89370297585867,7.46858135860751,8.03294702892212
"8",9,15,4.49221481024737,1.12305370256184,2.56768890647656,2.81772959173273,3.69261554409886,4.39898157155589,5.19033055901554,6.48482927391892,6.94614860145314
"9",10,16,4.04185963247406,0.952675451575525,2.39546217788448,2.61245698603579,3.36518934731264,3.96726181762404,4.63731711943645,5.7257949295034,6.11188610087675
"10",11,17,3.68029063470055,0.822938003614629,2.2480171309399,2.43904850718068,3.09699170415796,3.61913753129251,4.19700469285414,5.13018522738082,5.4598682261539
"11",12,18,4.15565155362435,0.799755514381101,2.73860055933225,2.9332911261042,3.59198558104609,4.10446134285932,4.66356298347708,5.55265971969413,5.86347413584997
"12",13,19,4.06742287001063,0.719025573334442,2.78211423208656,2.96126848652166,3.56217327428734,4.02513324039185,4.52660569841813,5.3178542062351,5.59296390183454
"13",14,20,3.84430500211749,0.631999849241035,2.70674549547465,2.86708428528908,3.40128993686048,3.80972764117565,4.2496505780248,4.93948862061134,5.17829696730749
"14",15,21,3.60658675720405,0.556508418565502,2.59931050372783,2.74256284071608,3.21728335595368,3.57800379073428,3.96474872013466,4.56812168874099,4.77624831696453
"15",16,22,3.37937321880178,0.492932245828734,2.48303633123356,2.61145623271913,3.03514233540491,3.35543648668854,3.69752320434754,4.2289494846157,4.41170369746268
"16",17,23,3.41635533210212,0.456529684435873,2.58067810319172,2.70167765922753,3.09836360851055,3.39604154319697,3.7122118239732,4.2003315206062,4.36744791293535
"17",18,24,3.78943834604931,0.443520211250619,2.9703147507173,3.09059315963089,3.48161331357101,3.77214909130761,4.07842201025369,4.54726287325689,4.70679824924702
"18",19,25,3.69201762309671,0.400455536626458,2.94905254575903,3.05892845680872,3.41460851523362,3.6775492599568,3.95365876985847,4.37446264536007,4.5171929339321
"19",20,26,3.75876892246249,0.36857761697543,3.07118658703944,3.17374414076041,3.50404055976532,3.74672847486949,4.00037465336106,4.38486676610446,4.5147677827634
"20",21,27,3.70122883762002,0.333728565383741,3.07608302660767,3.16992605989041,3.47100164858377,3.6912032540064,3.92052896783786,4.26673119488805,4.38334334128716
"21",22,28,3.55736713593725,0.298527618509583,2.99634067884623,3.08098211846097,3.35172223717351,3.54902000269583,3.75391411362966,4.06222599071119,4.16582542982832
"22",23,29,3.40241812024164,0.267319213917205,2.89864930228275,2.97497705555631,3.21850249706069,3.39541982658628,3.57870582696507,3.85373173739742,3.94595455418872
"23",24,30,3.16297934635751,0.237075325173437,2.71537268886551,2.7833855395167,3.0000108301719,3.15705814003662,3.31949385204173,3.56277149134913,3.64423333702538
"24",25,31,2.83208715166127,0.207658705140083,2.43969137284762,2.4993917939009,2.68939522794588,2.8270133468548,2.96924868594212,3.18209018140232,3.25331498178567
"25",26,32,2.57918302320111,0.18517454940756,2.22899903816435,2.28234136649318,2.45198730041567,2.57475279347186,2.70154982070562,2.89113698274464,2.95454199528922
"26",27,33,2.42371687614324,0.169279729466644,2.10327082586827,2.15215824482637,2.30749348806115,2.41977701434631,2.53564580909032,2.70871505863694,2.76655145340531
"27",28,34,2.29926866468695,0.156445416945929,2.00284457182794,2.04813110639893,2.19190338868108,2.2957213856787,2.40276737863758,2.5625065906492,2.61585047022884
"28",29,35,2.19466393917889,0.145664961756085,1.91843039619831,1.96068742647132,2.0947371818146,2.19144207413986,2.29107881963121,2.43963076477208,2.48920605456877
"29",30,36,2.37088662813777,0.144824950995692,2.09550462188433,2.13780518689118,2.27166314003233,2.36793841710384,2.46689647469266,2.61402486817234,2.66302228354253
"30",31,37,2.51322381756459,0.142283280514679,2.24205983302337,2.28385681446553,2.41584798985738,2.51053925996481,2.60767335772932,2.75174823225741,2.79964330301886
"31",32,38,2.58059214698976,0.13677111024851,2.31945611100512,2.35981951108746,2.48707183084545,2.57817626483188,2.67147901914217,2.80960568702082,2.85545695431705
"32",33,39,2.61200114028307,0.130113044539756,2.36317752491442,2.4017318369064,2.52310347330857,2.60984099412116,2.69854411128509,2.8296389848386,2.87310030298467
