"","t_start","t_end","Mean(R)","Std(R)","Quantile.0.025(R)","Quantile.0.05(R)","Quantile.0.25(R)","Median(R)","Quantile.0.75(R)","Quantile.0.95(R)","Quantile.0.975(R)"
"22",23,29,1.8369111512176,0.0320104872802791,1.77470175268125,1.78457761768698,1.81522025057793,1.83672521356284,1.85839935762385,1.88987893524772,1.90017721407596
"23",24,30,1.80265675730539,0.0299694490868273,1.74439104731306,1.75364628184484,1.78235316355082,1.80249067777447,1.82277930443481,1.85223374529224,1.86186628029617
"24",25,31,1.75382003675449,0.0279655299852987,1.69943217857775,1.70807573939361,1.73487742805554,1.7536713975809,1.77260061082667,1.8000713559235,1.80905259639803
"25",26,32,1.7338409290658,0.0263856581642994,1.68250735163038,1.69066985980272,1.71597186924472,1.73370708491479,1.75156408254108,1.77746855290888,1.78593512956145
"26",27,33,1.73572984428304,0.0251002094179747,1.68687902477115,1.69465105592048,1.71873470758895,1.73560885527334,1.75259308822337,1.77722133712055,1.78526823255503
"27",28,34,1.74201000626043,0.0239125615828392,1.69545391805144,1.70286483833,1.72582214344435,1.74190059161605,1.75807859373216,1.78152839741688,1.78918788740115
"28",29,35,1.72976861244251,0.0226505762174397,1.68565588835556,1.69268111163977,1.71443761944357,1.72966974692839,1.74499182989614,1.76719335240626,1.774443179886
"29",30,36,1.69933392707179,0.0213486857182511,1.65774587767649,1.66437160102718,1.68488614197735,1.69924452692277,1.71368425499929,1.73460120504412,1.74143002913753
"30",31,37,1.67849656884057,0.0202096532816716,1.63911734924286,1.64539355826213,1.6648215143809,1.67841545923642,1.69208320382088,1.71187625153606,1.71833672679398
"31",32,38,1.65161208422179,0.0191260805390239,1.61433587419225,1.62027890093445,1.63867181280865,1.65153825654496,1.66447187433446,1.68319710030634,1.68930785014726
"32",33,39,1.62559219019587,0.0181316615245935,1.59024672349346,1.59588367826344,1.61332610307889,1.62552477789575,1.63778478954979,1.65553065149119,1.66132075484544
"33",34,40,1.58792692529445,0.017154001407115,1.55448156063297,1.55981684777872,1.5763233042862,1.58786515550632,1.59946320956486,1.61624770505341,1.62172332205678
"34",35,41,1.54164674077981,0.0162152883480198,1.51002720849336,1.51507227933531,1.53067892748701,1.54158988948234,1.55255257909135,1.56841512705215,1.57358935385576
"35",36,42,1.51359768908838,0.0154593682943066,1.48344771251965,1.48825937356393,1.50314201372755,1.5135450571831,1.52399598912139,1.53911553671306,1.54404676804568
"36",37,43,1.48660266998492,0.0147754354882039,1.45778269173622,1.46238301588374,1.47661028781595,1.4865537189504,1.49654168942639,1.51098930040469,1.51570083258387
"37",38,44,1.46052103167446,0.0141485101056536,1.43292050651634,1.43732698475042,1.45095326733743,1.46047534495933,1.47003899179308,1.48387092003026,1.48838119036398
"38",39,45,1.42506830626763,0.0135255405290129,1.39868053152072,1.4028939924764,1.41592229358999,1.42502551550707,1.43416767167444,1.44738858313021,1.45169925710568
"39",40,46,1.38209885098641,0.0129190686915998,1.35689251326789,1.36091774899507,1.3733632695161,1.38205859784254,1.39079055150206,1.40341726001207,1.40753394375368
"40",41,47,1.35519073317931,0.0124423713243185,1.3309125128898,1.33479000433471,1.34677785458139,1.35515265444814,1.36356210120099,1.37572135194209,1.37968535153133
"41",42,48,1.34400479009634,0.0120787767616453,1.32043380689619,1.32419887590238,1.33583817583163,1.34396860566436,1.35213195880441,1.36393413258425,1.36778140623341
"42",43,49,1.32541449303445,0.0117050649771635,1.30257105119413,1.30622032086241,1.31750087761309,1.32538003641387,1.33329054642723,1.34472619978142,1.34845374881868
"43",44,50,1.30247564552313,0.011334448892921,1.28035410346412,1.28388837978856,1.29481286050155,1.30244276732547,1.31010258919273,1.32117506169137,1.32478403149278
"44",45,51,1.28678556736557,0.0110215410440452,1.26527329500308,1.26871057261049,1.27933459856719,1.28675410036699,1.29420223319375,1.30496789882843,1.30847666392361
"45",46,52,1.28234444713253,0.0107775260068598,1.26130680813115,1.2646686397472,1.27505875242967,1.28231425384583,1.28959722736858,1.30012324648058,1.30355367194232
"46",47,53,1.27794011137015,0.0105445771778708,1.25735565064609,1.26064543005131,1.27081218238337,1.27791110957832,1.28503642476695,1.29533372035639,1.29868938674682
"47",48,54,1.27097724683812,0.0103086476656722,1.25085197773042,1.25406869753645,1.26400906171214,1.27094937647231,1.27791504976873,1.28798086441219,1.29126090080765
"48",49,55,1.26155417149509,0.010072148347627,1.24188939906492,1.24503280479669,1.25474607900827,1.26152736651876,1.26833304319332,1.27816697232757,1.28137127427538
"49",50,56,1.25250523489054,0.00984821236394038,1.23327654016048,1.23635050909563,1.24584872239443,1.25247942343983,1.25913360966441,1.26874800581533,1.27188061385461
"50",51,57,1.2456573397556,0.00964380678754453,1.22682664100677,1.22983724877354,1.23913919673278,1.24563245257996,1.25214835263085,1.26156232308308,1.26462947016677
